time,body_name,x,y,z,vx,vy,vz
709200,Uranus,2.877e+12,4.82965e+09,0,-11.406,6809.99,0
709200,Neptune,4.503e+12,3.85096e+09,0,-4.65398,5430,0
712800,Sun,71782.7,1301.83,0,0.20016,0.00543227,0
712800,Mercury,4.80852e+10,3.21781e+10,0,-26644.4,39820.6,0
712800,Venus,1.05317e+11,2.47413e+10,0,-8012.41,34096.2,0
712800,Earth,1.48088e+11,2.1156e+10,0,-4214.14,29482,0
712800,Mars,2.27248e+11,1.71835e+10,0,-1819.94,24061.6,0
712800,Jupiter,7.78444e+11,9.31607e+09,0,-156.065,13069.1,0
712800,Saturn,1.43298e+12,6.90701e+09,0,-46.2888,9689.89,0
712800,Uranus,2.877e+12,4.85417e+09,0,-11.4639,6809.99,0
712800,Neptune,4.503e+12,3.8705e+09,0,-4.67761,5430,0
716400,Sun,72506.9,1321.58,0,0.201166,0.00548692,0
716400,Mercury,4.79889e+10,3.23212e+10,0,-26763,39741.2,0
716400,Venus,1.05288e+11,2.4864e+10,0,-8052.16,34086.8,0
716400,Earth,1.48073e+11,2.12621e+10,0,-4235.28,29479,0
716400,Mars,2.27241e+11,1.72702e+10,0,-1829.11,24060.9,0
716400,Jupiter,7.78444e+11,9.36312e+09,0,-156.853,13069.1,0
716400,Saturn,1.43298e+12,6.94189e+09,0,-46.5226,9689.89,0
716400,Uranus,2.877e+12,4.87868e+09,0,-11.5218,6809.99,0
716400,Neptune,4.503e+12,3.89005e+09,0,-4.70123,5430,0
720000,Sun,73234.7,1341.53,0,0.202172,0.00554183,0
720000,Mercury,4.78921e+10,3.2464e+10,0,-26881.4,39661.4,0
720000,Venus,1.05259e+11,2.49867e+10,0,-8091.89,34077.5,0
720000,Earth,1.48057e+11,2.13682e+10,0,-4256.42,29476,0
720000,Mars,2.27235e+11,1.73568e+10,0,-1838.28,24060.2,0
720000,Jupiter,7.78443e+11,9.41017e+09,0,-157.641,13069.1,0
720000,Saturn,1.43298e+12,6.97677e+09,0,-46.7564,9689.89,0
720000,Uranus,2.877e+12,4.9032e+09,0,-11.5797,6809.99,0
720000,Neptune,4.503e+12,3.9096e+09,0,-4.72486,5430,0
723600,Sun,73966.1,1361.68,0,0.203178,0.00559701,0
723600,Mercury,4.77949e+10,3.26064e+10,0,-26999.6,39581.3,0
723600,Venus,1.0523e+11,2.51093e+10,0,-8131.62,34068,0
723600,Earth,1.48042e+11,2.14743e+10,0,-4277.56,29472.9,0
723600,Mars,2.27228e+11,1.74434e+10,0,-1847.46,24059.5,0
723600,Jupiter,7.78442e+11,9.45722e+09,0,-158.429,13069,0
723600,Saturn,1.43298e+12,7.01166e+09,0,-46.9901,9689.89,0
723600,Uranus,2.877e+12,4.92771e+09,0,-11.6376,6809.99,0
723600,Neptune,4.503e+12,3.92915e+09,0,-4.74848,5430,0
727200,Sun,74701.2,1382.03,0,0.204184,0.00565246,0
727200,Mercury,4.76973e+10,3.27487e+10,0,-27117.5,39500.9,0
727200,Venus,1.05201e+11,2.52319e+10,0,-8171.34,34058.5,0
727200,Earth,1.48027e+11,2.15804e+10,0,-4298.7,29469.8,0
727200,Mars,2.27221e+11,1.753e+10,0,-1856.63,24058.8,0
727200,Jupiter,7.78442e+11,9.50427e+09,0,-159.218,13069,0
727200,Saturn,1.43298e+12,7.04654e+09,0,-47.2239,9689.89,0
727200,Uranus,2.877e+12,4.95223e+09,0,-11.6955,6809.99,0
727200,Neptune,4.503e+12,3.9487e+09,0,-4.77211,5430,0
730800,Sun,75439.9,1402.58,0,0.205189,0.00570817,0
730800,Mercury,4.75992e+10,3.28906e+10,0,-27235.2,39420.1,0
730800,Venus,1.05171e+11,2.53545e+10,0,-8211.04,34049,0
730800,Earth,1.48011e+11,2.16865e+10,0,-4319.83,29466.8,0
730800,Mars,2.27215e+11,1.76166e+10,0,-1865.8,24058.1,0
730800,Jupiter,7.78441e+11,9.55132e+09,0,-160.006,13069,0
730800,Saturn,1.43298e+12,7.08142e+09,0,-47.4577,9689.88,0
730800,Uranus,2.877e+12,4.97675e+09,0,-11.7534,6809.99,0
730800,Neptune,4.503e+12,3.96824e+09,0,-4.79573,5430,0
734400,Sun,76182.2,1423.33,0,0.206195,0.00576415,0
734400,Mercury,4.75008e+10,3.30322e+10,0,-27352.7,39338.9,0
734400,Venus,1.05141e+11,2.5477e+10,0,-8250.74,34039.4,0
734400,Earth,1.47995e+11,2.17926e+10,0,-4340.96,29463.7,0
734400,Mars,2.27208e+11,1.77032e+10,0,-1874.98,24057.4,0
734400,Jupiter,7.78441e+11,9.59837e+09,0,-160.794,13069,0
734400,Saturn,1.43298e+12,7.11631e+09,0,-47.6915,9689.88,0
734400,Uranus,2.877e+12,5.00126e+09,0,-11.8113,6809.99,0
734400,Neptune,4.503e+12,3.98779e+09,0,-4.81935,5430,0
738000,Sun,76928.1,1444.28,0,0.207201,0.00582039,0
738000,Mercury,4.74019e+10,3.31735e+10,0,-27469.9,39257.4,0
738000,Venus,1.05112e+11,2.55995e+10,0,-8290.42,34029.8,0
738000,Earth,1.4798e+11,2.18986e+10,0,-4362.09,29460.6,0
738000,Mars,2.27201e+11,1.77898e+10,0,-1884.15,24056.7,0
738000,Jupiter,7.7844e+11,9.64541e+09,0,-161.582,13069,0
738000,Saturn,1.43298e+12,7.15119e+09,0,-47.9253,9689.88,0
738000,Uranus,2.877e+12,5.02578e+09,0,-11.8691,6809.99,0
738000,Neptune,4.503e+12,4.00734e+09,0,-4.84298,5430,0
741600,Sun,77677.7,1465.44,0,0.208206,0.0058769,0
741600,Mercury,4.73026e+10,3.33145e+10,0,-27586.8,39175.5,0
741600,Venus,1.05082e+11,2.5722e+10,0,-8330.09,34020.2,0
741600,Earth,1.47964e+11,2.20047e+10,0,-4383.21,29457.4,0
741600,Mars,2.27194e+11,1.78764e+10,0,-1893.32,24056,0
741600,Jupiter,7.7844e+11,9.69246e+09,0,-162.37,13069,0
741600,Saturn,1.43298e+12,7.18607e+09,0,-48.159,9689.88,0
741600,Uranus,2.877e+12,5.05029e+09,0,-11.927,6809.99,0
741600,Neptune,4.503e+12,4.02689e+09,0,-4.8666,5430,0
745200,Sun,78430.8,1486.8,0,0.209211,0.00593368,0
745200,Mercury,4.72028e+10,3.34553e+10,0,-27703.6,39093.3,0
745200,Venus,1.05051e+11,2.58445e+10,0,-8369.76,34010.5,0
745200,Earth,1.47948e+11,2.21107e+10,0,-4404.34,29454.3,0
745200,Mars,2.27187e+11,1.7963e+10,0,-1902.49,24055.3,0
745200,Jupiter,7.78439e+11,9.73951e+09,0,-163.158,13069,0
745200,Saturn,1.43298e+12,7.22096e+09,0,-48.3928,9689.88,0
745200,Uranus,2.877e+12,5.07481e+09,0,-11.9849,6809.99,0
745200,Neptune,4.503e+12,4.04644e+09,0,-4.89023,5430,0
748800,Sun,79187.6,1508.37,0,0.210217,0.00599071,0
748800,Mercury,4.71027e+10,3.35957e+10,0,-27820,39010.8,0
748800,Venus,1.05021e+11,2.59669e+10,0,-8409.4,34000.7,0
748800,Earth,1.47932e+11,2.22167e+10,0,-4425.46,29451.1,0
748800,Mars,2.2718e+11,1.80496e+10,0,-1911.67,24054.5,0
748800,Jupiter,7.78438e+11,9.78656e+09,0,-163.947,13069,0
748800,Saturn,1.43298e+12,7.25584e+09,0,-48.6266,9689.88,0
748800,Uranus,2.877e+12,5.09933e+09,0,-12.0428,6809.99,0
748800,Neptune,4.503e+12,4.06598e+09,0,-4.91385,5430,0
752400,Sun,79948,1530.14,0,0.211222,0.00604802,0
752400,Mercury,4.70021e+10,3.37359e+10,0,-27936.3,38927.9,0
752400,Venus,1.04991e+11,2.60892e+10,0,-8449.04,33990.9,0
752400,Earth,1.47916e+11,2.23227e+10,0,-4446.58,29448,0
752400,Mars,2.27174e+11,1.81362e+10,0,-1920.84,24053.8,0
752400,Jupiter,7.78438e+11,9.83361e+09,0,-164.735,13069,0
752400,Saturn,1.43298e+12,7.29073e+09,0,-48.8604,9689.88,0
752400,Uranus,2.877e+12,5.12384e+09,0,-12.1007,6809.99,0
752400,Neptune,4.503e+12,4.08553e+09,0,-4.93748,5430,0
756000,Sun,80712,1552.12,0,0.212227,0.00610558,0
756000,Mercury,4.69011e+10,3.38757e+10,0,-28052.3,38844.6,0
756000,Venus,1.0496e+11,2.62116e+10,0,-8488.67,33981.1,0
756000,Earth,1.479e+11,2.24287e+10,0,-4467.69,29444.8,0
756000,Mars,2.27167e+11,1.82228e+10,0,-1930.01,24053.1,0
756000,Jupiter,7.78437e+11,9.88066e+09,0,-165.523,13069,0
756000,Saturn,1.43298e+12,7.32561e+09,0,-49.0942,9689.88,0
756000,Uranus,2.877e+12,5.14836e+09,0,-12.1586,6809.99,0
756000,Neptune,4.503e+12,4.10508e+09,0,-4.9611,5430,0
759600,Sun,81479.7,1574.31,0,0.213233,0.00616341,0
759600,Mercury,4.67997e+10,3.40152e+10,0,-28168,38761,0
759600,Venus,1.04929e+11,2.63339e+10,0,-8528.29,33971.2,0
759600,Earth,1.47884e+11,2.25347e+10,0,-4488.81,29441.6,0
759600,Mars,2.2716e+11,1.83094e+10,0,-1939.18,24052.3,0
759600,Jupiter,7.78437e+11,9.9277e+09,0,-166.311,13068.9,0
759600,Saturn,1.43298e+12,7.36049e+09,0,-49.3279,9689.87,0
759600,Uranus,2.877e+12,5.17287e+09,0,-12.2165,6809.99,0
759600,Neptune,4.503e+12,4.12463e+09,0,-4.98472,5430,0
763200,Sun,82250.9,1596.71,0,0.214238,0.00622151,0
763200,Mercury,4.66979e+10,3.41545e+10,0,-28283.5,38677.1,0
763200,Venus,1.04899e+11,2.64561e+10,0,-8567.89,33961.2,0
763200,Earth,1.47868e+11,2.26407e+10,0,-4509.92,29438.4,0
763200,Mars,2.27153e+11,1.8396e+10,0,-1948.35,24051.6,0
763200,Jupiter,7.78436e+11,9.97475e+09,0,-167.099,13068.9,0
763200,Saturn,1.43298e+12,7.39538e+09,0,-49.5617,9689.87,0
763200,Uranus,2.877e+12,5.19739e+09,0,-12.2744,6809.99,0
763200,Neptune,4.503e+12,4.14418e+09,0,-5.00835,5430,0
766800,Sun,83025.8,1619.31,0,0.215243,0.00627987,0
766800,Mercury,4.65957e+10,3.42934e+10,0,-28398.7,38592.8,0
766800,Venus,1.04868e+11,2.65783e+10,0,-8607.48,33951.2,0
766800,Earth,1.47851e+11,2.27467e+10,0,-4531.03,29435.1,0
766800,Mars,2.27146e+11,1.84826e+10,0,-1957.52,24050.9,0
766800,Jupiter,7.78435e+11,1.00218e+10,0,-167.887,13068.9,0
766800,Saturn,1.43298e+12,7.43026e+09,0,-49.7955,9689.87,0
766800,Uranus,2.877e+12,5.22191e+09,0,-12.3323,6809.99,0
766800,Neptune,4.503e+12,4.16372e+09,0,-5.03197,5430,0
770400,Sun,83804.3,1642.13,0,0.216247,0.00633849,0
770400,Mercury,4.6493e+10,3.4432e+10,0,-28513.7,38508.1,0
770400,Venus,1.04836e+11,2.67005e+10,0,-8647.06,33941.2,0
770400,Earth,1.47835e+11,2.28526e+10,0,-4552.14,29431.9,0
770400,Mars,2.27138e+11,1.85691e+10,0,-1966.69,24050.1,0
770400,Jupiter,7.78435e+11,1.00688e+10,0,-168.676,13068.9,0
770400,Saturn,1.43298e+12,7.46514e+09,0,-50.0293,9689.87,0
770400,Uranus,2.877e+12,5.24642e+09,0,-12.3902,6809.99,0
770400,Neptune,4.503e+12,4.18327e+09,0,-5.0556,5430,0
774000,Sun,84586.4,1665.16,0,0.217252,0.00639738,0
774000,Mercury,4.63899e+10,3.45704e+10,0,-28628.5,38423.2,0
774000,Venus,1.04805e+11,2.68227e+10,0,-8686.63,33931.1,0
774000,Earth,1.47818e+11,2.29586e+10,0,-4573.24,29428.6,0
774000,Mars,2.27131e+11,1.86557e+10,0,-1975.86,24049.4,0
774000,Jupiter,7.78434e+11,1.01159e+10,0,-169.464,13068.9,0
774000,Saturn,1.43298e+12,7.50003e+09,0,-50.263,9689.87,0
774000,Uranus,2.877e+12,5.27094e+09,0,-12.4481,6809.99,0
774000,Neptune,4.503e+12,4.20282e+09,0,-5.07922,5430,0
777600,Sun,85372.1,1688.41,0,0.218257,0.00645652,0
777600,Mercury,4.62865e+10,3.47084e+10,0,-28742.9,38337.9,0
777600,Venus,1.04774e+11,2.69448e+10,0,-8726.19,33921,0
777600,Earth,1.47802e+11,2.30645e+10,0,-4594.35,29425.3,0
777600,Mars,2.27124e+11,1.87423e+10,0,-1985.03,24048.6,0
777600,Jupiter,7.78433e+11,1.01629e+10,0,-170.252,13068.9,0
777600,Saturn,1.43298e+12,7.53491e+09,0,-50.4968,9689.87,0
777600,Uranus,2.877e+12,5.29545e+09,0,-12.506,6809.99,0
777600,Neptune,4.503e+12,4.22237e+09,0,-5.10285,5430,0
781200,Sun,86161.4,1711.86,0,0.219262,0.00651594,0
781200,Mercury,4.61826e+10,3.48461e+10,0,-28857.2,38252.2,0
781200,Venus,1.04742e+11,2.70669e+10,0,-8765.73,33910.8,0
781200,Earth,1.47785e+11,2.31704e+10,0,-4615.45,29422,0
781200,Mars,2.27117e+11,1.88289e+10,0,-1994.2,24047.8,0
781200,Jupiter,7.78433e+11,1.021e+10,0,-171.04,13068.9,0
781200,Saturn,1.43298e+12,7.56979e+09,0,-50.7306,9689.87,0
781200,Uranus,2.877e+12,5.31997e+09,0,-12.5639,6809.99,0
781200,Neptune,4.503e+12,4.24192e+09,0,-5.12647,5430,0
784800,Sun,86954.4,1735.54,0,0.220266,0.00657561,0
784800,Mercury,4.60783e+10,3.49835e+10,0,-28971.2,38166.2,0
784800,Venus,1.04711e+11,2.71889e+10,0,-8805.27,33900.6,0
784800,Earth,1.47769e+11,2.32763e+10,0,-4636.54,29418.7,0
784800,Mars,2.2711e+11,1.89154e+10,0,-2003.37,24047.1,0
784800,Jupiter,7.78432e+11,1.0257e+10,0,-171.828,13068.9,0
784800,Saturn,1.43298e+12,7.60468e+09,0,-50.9644,9689.87,0
784800,Uranus,2.877e+12,5.34448e+09,0,-12.6218,6809.99,0
784800,Neptune,4.503e+12,4.26146e+09,0,-5.15009,5430,0
788400,Sun,87751,1759.42,0,0.221271,0.00663555,0
788400,Mercury,4.59736e+10,3.51206e+10,0,-29084.9,38079.9,0
788400,Venus,1.04679e+11,2.73109e+10,0,-8844.79,33890.4,0
788400,Earth,1.47752e+11,2.33822e+10,0,-4657.64,29415.4,0
788400,Mars,2.27103e+11,1.9002e+10,0,-2012.54,24046.3,0
788400,Jupiter,7.78432e+11,1.03041e+10,0,-172.616,13068.9,0
788400,Saturn,1.43298e+12,7.63956e+09,0,-51.1982,9689.87,0
788400,Uranus,2.87699e+12,5.369e+09,0,-12.6797,6809.99,0
788400,Neptune,4.503e+12,4.28101e+09,0,-5.17372,5430,0
792000,Sun,88551.2,1783.53,0,0.222275,0.00669575,0
792000,Mercury,4.58685e+10,3.52573e+10,0,-29198.3,37993.2,0
792000,Venus,1.04647e+11,2.74329e+10,0,-8884.3,33880,0
792000,Earth,1.47735e+11,2.34881e+10,0,-4678.73,29412.1,0
792000,Mars,2.27095e+11,1.90886e+10,0,-2021.71,24045.6,0
792000,Jupiter,7.78431e+11,1.03511e+10,0,-173.405,13068.9,0
792000,Saturn,1.43298e+12,7.67444e+09,0,-51.4319,9689.86,0
792000,Uranus,2.87699e+12,5.39352e+09,0,-12.7376,6809.99,0
792000,Neptune,4.503e+12,4.30056e+09,0,-5.19734,5430,0
795600,Sun,89355,1807.85,0,0.22328,0.00675622,0
795600,Mercury,4.57629e+10,3.53938e+10,0,-29311.5,37906.2,0
795600,Venus,1.04615e+11,2.75548e+10,0,-8923.8,33869.7,0
795600,Earth,1.47718e+11,2.3594e+10,0,-4699.83,29408.7,0
795600,Mars,2.27088e+11,1.91751e+10,0,-2030.87,24044.8,0
795600,Jupiter,7.7843e+11,1.03982e+10,0,-174.193,13068.8,0
795600,Saturn,1.43298e+12,7.70933e+09,0,-51.6657,9689.86,0
795600,Uranus,2.87699e+12,5.41803e+09,0,-12.7955,6809.99,0
795600,Neptune,4.503e+12,4.32011e+09,0,-5.22097,5430,0
799200,Sun,90162.4,1832.39,0,0.224284,0.00681694,0
799200,Mercury,4.5657e+10,3.553e+10,0,-29424.5,37818.8,0
799200,Venus,1.04582e+11,2.76767e+10,0,-8963.28,33859.3,0
799200,Earth,1.47701e+11,2.36998e+10,0,-4720.91,29405.3,0
799200,Mars,2.27081e+11,1.92617e+10,0,-2040.04,24044,0
799200,Jupiter,7.7843e+11,1.04452e+10,0,-174.981,13068.8,0
799200,Saturn,1.43298e+12,7.74421e+09,0,-51.8995,9689.86,0
799200,Uranus,2.87699e+12,5.44255e+09,0,-12.8534,6809.99,0
799200,Neptune,4.503e+12,4.33966e+09,0,-5.24459,5430,0
802800,Sun,90973.4,1857.15,0,0.225288,0.00687793,0
802800,Mercury,4.55507e+10,3.56658e+10,0,-29537.2,37731.1,0
802800,Venus,1.0455e+11,2.77986e+10,0,-9002.76,33848.8,0
802800,Earth,1.47684e+11,2.38057e+10,0,-4742,29402,0
802800,Mars,2.27073e+11,1.93482e+10,0,-2049.21,24043.2,0
802800,Jupiter,7.78429e+11,1.04923e+10,0,-175.769,13068.8,0
802800,Saturn,1.43298e+12,7.77909e+09,0,-52.1333,9689.86,0
802800,Uranus,2.87699e+12,5.46706e+09,0,-12.9113,6809.99,0
802800,Neptune,4.503e+12,4.3592e+09,0,-5.26822,5430,0
806400,Sun,91788.1,1882.13,0,0.226292,0.00693918,0
806400,Mercury,4.54439e+10,3.58013e+10,0,-29649.6,37643.1,0
806400,Venus,1.04517e+11,2.79204e+10,0,-9042.22,33838.3,0
806400,Earth,1.47667e+11,2.39115e+10,0,-4763.09,29398.6,0
806400,Mars,2.27066e+11,1.94348e+10,0,-2058.38,24042.5,0
806400,Jupiter,7.78428e+11,1.05393e+10,0,-176.557,13068.8,0
806400,Saturn,1.43298e+12,7.81398e+09,0,-52.3671,9689.86,0
806400,Uranus,2.87699e+12,5.49158e+09,0,-12.9692,6809.99,0
806400,Neptune,4.503e+12,4.37875e+09,0,-5.29184,5430,0
810000,Sun,92606.4,1907.34,0,0.227296,0.00700069,0
810000,Mercury,4.53368e+10,3.59365e+10,0,-29761.8,37554.7,0
810000,Venus,1.04485e+11,2.80422e+10,0,-9081.67,33827.8,0
810000,Earth,1.4765e+11,2.40173e+10,0,-4784.17,29395.2,0
810000,Mars,2.27058e+11,1.95213e+10,0,-2067.54,24041.7,0
810000,Jupiter,7.78428e+11,1.05864e+10,0,-177.345,13068.8,0
810000,Saturn,1.43298e+12,7.84886e+09,0,-52.6008,9689.86,0
810000,Uranus,2.87699e+12,5.5161e+09,0,-13.0271,6809.99,0
810000,Neptune,4.503e+12,4.3983e+09,0,-5.31546,5430,0
813600,Sun,93428.2,1932.76,0,0.2283,0.00706247,0
813600,Mercury,4.52293e+10,3.60714e+10,0,-29873.7,37466,0
813600,Venus,1.04452e+11,2.81639e+10,0,-9121.11,33817.2,0
813600,Earth,1.47632e+11,2.41232e+10,0,-4805.25,29391.7,0
813600,Mars,2.27051e+11,1.96079e+10,0,-2076.71,24040.9,0
813600,Jupiter,7.78427e+11,1.06334e+10,0,-178.133,13068.8,0
813600,Saturn,1.43298e+12,7.88374e+09,0,-52.8346,9689.86,0
813600,Uranus,2.87699e+12,5.54061e+09,0,-13.085,6809.99,0
813600,Neptune,4.503e+12,4.41785e+09,0,-5.33909,5430,0
817200,Sun,94253.7,1958.41,0,0.229304,0.0071245,0
817200,Mercury,4.51213e+10,3.62059e+10,0,-29985.3,37377,0
817200,Venus,1.04419e+11,2.82856e+10,0,-9160.53,33806.6,0
817200,Earth,1.47615e+11,2.4229e+10,0,-4826.32,29388.3,0
817200,Mars,2.27043e+11,1.96944e+10,0,-2085.88,24040.1,0
817200,Jupiter,7.78427e+11,1.06805e+10,0,-178.922,13068.8,0
817200,Saturn,1.43298e+12,7.91863e+09,0,-53.0684,9689.86,0
817200,Uranus,2.87699e+12,5.56513e+09,0,-13.1429,6809.99,0
817200,Neptune,4.503e+12,4.4374e+09,0,-5.36271,5430,0
820800,Sun,95082.8,1984.28,0,0.230308,0.0071868,0
820800,Mercury,4.5013e+10,3.63402e+10,0,-30096.7,37287.6,0
820800,Venus,1.04386e+11,2.84073e+10,0,-9199.94,33795.9,0
820800,Earth,1.47598e+11,2.43347e+10,0,-4847.4,29384.8,0
820800,Mars,2.27036e+11,1.9781e+10,0,-2095.04,24039.3,0
820800,Jupiter,7.78426e+11,1.07275e+10,0,-179.71,13068.8,0
820800,Saturn,1.43298e+12,7.95351e+09,0,-53.3022,9689.85,0
820800,Uranus,2.87699e+12,5.58964e+09,0,-13.2008,6809.99,0
820800,Neptune,4.503e+12,4.45694e+09,0,-5.38634,5430,0
824400,Sun,95915.6,2010.38,0,0.231312,0.00724936,0
824400,Mercury,4.49042e+10,3.64741e+10,0,-30207.8,37197.9,0
824400,Venus,1.04352e+11,2.85289e+10,0,-9239.34,33785.2,0
824400,Earth,1.4758e+11,2.44405e+10,0,-4868.47,29381.3,0
824400,Mars,2.27028e+11,1.98675e+10,0,-2104.21,24038.5,0
824400,Jupiter,7.78425e+11,1.07746e+10,0,-180.498,13068.8,0
824400,Saturn,1.43298e+12,7.9884e+09,0,-53.536,9689.85,0
824400,Uranus,2.87699e+12,5.61416e+09,0,-13.2587,6809.99,0
824400,Neptune,4.503e+12,4.47649e+09,0,-5.40996,5430,0
828000,Sun,96751.9,2036.7,0,0.232315,0.00731218,0
828000,Mercury,4.47951e+10,3.66077e+10,0,-30318.6,37107.9,0
828000,Venus,1.04319e+11,2.86505e+10,0,-9278.73,33774.4,0
828000,Earth,1.47562e+11,2.45463e+10,0,-4889.54,29377.9,0
828000,Mars,2.27021e+11,1.9954e+10,0,-2113.37,24037.7,0
828000,Jupiter,7.78425e+11,1.08216e+10,0,-181.286,13068.7,0
828000,Saturn,1.43298e+12,8.02328e+09,0,-53.7697,9689.85,0
828000,Uranus,2.87699e+12,5.63868e+09,0,-13.3166,6809.99,0
828000,Neptune,4.503e+12,4.49604e+09,0,-5.43359,5430,0
831600,Sun,97591.8,2063.25,0,0.233319,0.00737526,0
831600,Mercury,4.46855e+10,3.67409e+10,0,-30429.2,37017.5,0
831600,Venus,1.04286e+11,2.8772e+10,0,-9318.11,33763.6,0
831600,Earth,1.47545e+11,2.4652e+10,0,-4910.6,29374.4,0
831600,Mars,2.27013e+11,2.00406e+10,0,-2122.54,24036.9,0
831600,Jupiter,7.78424e+11,1.08687e+10,0,-182.074,13068.7,0
831600,Saturn,1.43298e+12,8.05816e+09,0,-54.0035,9689.85,0
831600,Uranus,2.87699e+12,5.66319e+09,0,-13.3745,6809.99,0
831600,Neptune,4.503e+12,4.51559e+09,0,-5.45721,5430,0
835200,Sun,98435.4,2090.03,0,0.234322,0.0074386,0
835200,Mercury,4.45756e+10,3.68739e+10,0,-30539.5,36926.8,0
835200,Venus,1.04252e+11,2.88936e+10,0,-9357.47,33752.7,0
835200,Earth,1.47527e+11,2.47578e+10,0,-4931.67,29370.8,0
835200,Mars,2.27005e+11,2.01271e+10,0,-2131.7,24036.1,0
835200,Jupiter,7.78423e+11,1.09157e+10,0,-182.862,13068.7,0
835200,Saturn,1.43298e+12,8.09305e+09,0,-54.2373,9689.85,0
835200,Uranus,2.87699e+12,5.68771e+09,0,-13.4324,6809.99,0
835200,Neptune,4.503e+12,4.53514e+09,0,-5.48083,5430,0
838800,Sun,99282.6,2117.04,0,0.235326,0.0075022,0
838800,Mercury,4.44652e+10,3.70065e+10,0,-30649.5,36835.8,0
838800,Venus,1.04218e+11,2.9015e+10,0,-9396.82,33741.8,0
838800,Earth,1.47509e+11,2.48635e+10,0,-4952.73,29367.3,0
838800,Mars,2.26998e+11,2.02136e+10,0,-2140.87,24035.3,0
838800,Jupiter,7.78423e+11,1.09628e+10,0,-183.651,13068.7,0
838800,Saturn,1.43298e+12,8.12793e+09,0,-54.4711,9689.85,0
838800,Uranus,2.87699e+12,5.71222e+09,0,-13.4903,6809.99,0
838800,Neptune,4.503e+12,4.55468e+09,0,-5.50446,5430,0
842400,Sun,100133,2144.28,0,0.236329,0.00756606,0
842400,Mercury,4.43545e+10,3.71388e+10,0,-30759.3,36744.4,0
842400,Venus,1.04184e+11,2.91365e+10,0,-9436.16,33730.9,0
842400,Earth,1.47491e+11,2.49692e+10,0,-4973.79,29363.7,0
842400,Mars,2.2699e+11,2.03002e+10,0,-2150.03,24034.4,0
842400,Jupiter,7.78422e+11,1.10098e+10,0,-184.439,13068.7,0
842400,Saturn,1.43298e+12,8.16281e+09,0,-54.7049,9689.85,0
842400,Uranus,2.87699e+12,5.73674e+09,0,-13.5482,6809.99,0
842400,Neptune,4.503e+12,4.57423e+09,0,-5.52808,5430,0
846000,Sun,100988,2171.75,0,0.237332,0.00763018,0
846000,Mercury,4.42434e+10,3.72707e+10,0,-30868.8,36652.8,0
846000,Venus,1.0415e+11,2.92578e+10,0,-9475.48,33719.9,0
846000,Earth,1.47473e+11,2.50749e+10,0,-4994.85,29360.2,0
846000,Mars,2.26982e+11,2.03867e+10,0,-2159.2,24033.6,0
846000,Jupiter,7.78421e+11,1.10568e+10,0,-185.227,13068.7,0
846000,Saturn,1.43298e+12,8.1977e+09,0,-54.9386,9689.84,0
846000,Uranus,2.87699e+12,5.76126e+09,0,-13.6061,6809.99,0
846000,Neptune,4.503e+12,4.59378e+09,0,-5.55171,5430,0
849600,Sun,101846,2199.45,0,0.238335,0.00769457,0
849600,Mercury,4.41319e+10,3.74023e+10,0,-30978,36560.8,0
849600,Venus,1.04116e+11,2.93792e+10,0,-9514.79,33708.8,0
849600,Earth,1.47455e+11,2.51806e+10,0,-5015.9,29356.6,0
849600,Mars,2.26974e+11,2.04732e+10,0,-2168.36,24032.8,0
849600,Jupiter,7.78421e+11,1.11039e+10,0,-186.015,13068.7,0
849600,Saturn,1.43298e+12,8.23258e+09,0,-55.1724,9689.84,0
849600,Uranus,2.87699e+12,5.78577e+09,0,-13.664,6809.99,0
849600,Neptune,4.503e+12,4.61333e+09,0,-5.57533,5430,0
853200,Sun,102707,2227.38,0,0.239338,0.00775921,0
853200,Mercury,4.40199e+10,3.75336e+10,0,-31086.9,36468.4,0
853200,Venus,1.04081e+11,2.95005e+10,0,-9554.09,33697.8,0
853200,Earth,1.47437e+11,2.52862e+10,0,-5036.95,29353,0
853200,Mars,2.26967e+11,2.05597e+10,0,-2177.52,24032,0
853200,Jupiter,7.7842e+11,1.11509e+10,0,-186.803,13068.7,0
853200,Saturn,1.43298e+12,8.26746e+09,0,-55.4062,9689.84,0
853200,Uranus,2.87699e+12,5.81029e+09,0,-13.7219,6809.99,0
853200,Neptune,4.503e+12,4.63288e+09,0,-5.59896,5430,0
856800,Sun,103573,2255.55,0,0.240341,0.00782411,0
856800,Mercury,4.39076e+10,3.76646e+10,0,-31195.6,36375.8,0
856800,Venus,1.04047e+11,2.96218e+10,0,-9593.38,33686.6,0
856800,Earth,1.47419e+11,2.53919e+10,0,-5058,29349.4,0
856800,Mars,2.26959e+11,2.06462e+10,0,-2186.69,24031.1,0
856800,Jupiter,7.78419e+11,1.1198e+10,0,-187.591,13068.7,0
856800,Saturn,1.43298e+12,8.30235e+09,0,-55.64,9689.84,0
856800,Uranus,2.87699e+12,5.8348e+09,0,-13.7798,6809.99,0
856800,Neptune,4.503e+12,4.65242e+09,0,-5.62258,5430,0
860400,Sun,104441,2283.95,0,0.241344,0.00788927,0
860400,Mercury,4.37949e+10,3.77952e+10,0,-31304,36282.8,0
860400,Venus,1.04012e+11,2.9743e+10,0,-9632.65,33675.4,0
860400,Earth,1.47401e+11,2.54975e+10,0,-5079.05,29345.8,0
